fecha_venta,producto_id,categoria_producto,cantidad_vendida,precio_venta_unitario,cliente_id,canal_venta
2024-06-30,P4,tela,65,12.11,C45,distribuidor
2025-05-09,P10,hilo,284,18.67,C169,distribuidor
2024-03-07,P8,hilo,37,21.19,C98,tienda física
2024-02-20,P10,hilo,95,23.02,C24,online
2024-04-22,P12,cierres,225,15.48,C63,online
2025-04-21,P10,hilo,79,24.73,C102,distribuidor
2023-09-20,P13,encaje,43,26.4,C138,online
2024-12-28,P5,botón,300,15.58,C147,distribuidor
2024-09-16,P6,botón,12,19.9,C139,distribuidor
2025-03-16,P7,botón,250,24.08,C51,tienda física
2025-03-14,P4,tela,10,2.84,C85,distribuidor
2023-11-14,P11,cierres,125,7.37,C79,tienda física
2024-03-21,P1,tela,289,5.07,C6,distribuidor
2024-09-22,P8,hilo,266,25.83,C19,tienda física
2025-03-31,P11,cierres,96,9.42,C161,tienda física
2024-12-09,P7,botón,16,24.73,C117,online
2025-01-26,P3,tela,259,18.22,C25,online
2024-02-02,P9,hilo,210,18.61,C57,online
2024-05-20,P6,botón,63,17.39,C21,tienda física
2025-02-15,P14,encaje,243,25.9,C84,online
2023-10-08,P13,encaje,29,24.54,C179,distribuidor
2024-11-21,P12,cierres,154,27.08,C132,online
2024-08-28,P9,hilo,18,16.99,C66,distribuidor
2024-04-21,P3,tela,144,7.4,C188,online
2025-02-09,P3,tela,142,19.42,C182,tienda física
2023-07-24,P14,encaje,45,19.74,C10,tienda física
2024-09-06,P13,encaje,150,7.27,C73,tienda física
2024-01-10,P13,encaje,203,20.45,C153,tienda física
2023-11-19,P5,botón,158,11.03,C144,distribuidor
2024-01-01,P9,hilo,235,19.08,C29,online
2024-04-17,P10,hilo,59,12.31,C124,tienda física
2025-02-15,P12,cierres,215,1.3,C88,distribuidor
2025-02-21,P11,cierres,175,11.4,C158,tienda física
2025-05-16,P7,botón,65,4.27,C192,tienda física
2024-07-17,P7,botón,228,9.43,C83,tienda física
2025-05-01,P4,tela,180,24.02,C17,online
2023-12-27,P10,hilo,3,14.8,C185,tienda física
2023-11-16,P8,hilo,78,11.69,C64,online
2024-05-25,P2,tela,281,26.23,C8,distribuidor
2024-12-18,P4,tela,69,25.76,C96,online
2025-05-26,P10,hilo,91,7.55,C153,online
2024-02-18,P11,cierres,91,12.48,C53,online
2024-08-02,P2,tela,28,11.44,C6,tienda física
2023-10-02,P2,tela,146,11.61,C26,online
2025-01-07,P8,hilo,151,23.1,C147,online
2025-05-23,P10,hilo,281,23.77,C43,online
2024-05-30,P7,botón,187,19.09,C154,online
2024-08-15,P14,encaje,195,21.6,C60,distribuidor
2025-05-20,P9,hilo,284,9.31,C50,online
2024-01-13,P5,botón,266,26.72,C34,distribuidor
2023-10-29,P1,tela,2,25.7,C73,online
2025-04-03,P2,tela,202,19.33,C22,tienda física
2024-02-03,P3,tela,221,9.18,C132,distribuidor
2024-03-06,P10,hilo,210,25.41,C148,online
2025-01-27,P12,cierres,153,20.43,C86,tienda física
2023-07-27,P5,botón,86,29.39,C73,online
2025-02-14,P8,hilo,249,16.76,C200,online
2024-05-24,P2,tela,286,5.65,C178,distribuidor
2023-06-26,P11,cierres,153,20.34,C41,distribuidor
2024-04-02,P4,tela,275,13.88,C188,tienda física
2025-05-12,P14,encaje,111,23.63,C27,distribuidor
2024-10-15,P14,encaje,5,24.14,C174,tienda física
2024-04-07,P7,botón,234,1.8,C144,tienda física
2025-01-20,P8,hilo,197,25.0,C138,distribuidor
2024-01-24,P13,encaje,49,9.88,C46,online
2024-09-26,P12,cierres,24,20.35,C198,distribuidor
2023-10-04,P5,botón,33,4.63,C32,online
2024-01-06,P8,hilo,203,4.87,C95,online
2024-11-11,P11,cierres,136,2.13,C87,distribuidor
2024-11-22,P14,encaje,234,3.68,C161,online
2023-12-04,P2,tela,69,21.01,C149,online
2024-01-29,P6,botón,267,3.85,C32,tienda física
2024-05-22,P6,botón,162,27.33,C52,tienda física
2025-04-19,P8,hilo,71,7.83,C26,tienda física
2023-07-14,P4,tela,117,25.03,C185,online
2025-02-11,P7,botón,63,15.52,C38,distribuidor
2024-06-25,P10,hilo,201,6.25,C103,tienda física
2025-02-25,P4,tela,187,7.32,C192,distribuidor
2025-02-14,P5,botón,267,27.98,C1,online
2023-12-05,P1,tela,33,6.67,C20,online
2024-09-18,P7,botón,264,9.49,C36,online
2024-08-04,P4,tela,15,11.61,C64,tienda física
2023-09-26,P13,encaje,175,1.72,C170,tienda física
2024-10-09,P11,cierres,202,5.18,C2,tienda física
2023-12-06,P3,tela,103,15.8,C182,tienda física
2024-08-30,P14,encaje,66,16.18,C78,online
2023-09-06,P3,tela,75,21.5,C7,online
2024-03-20,P14,encaje,286,7.13,C20,distribuidor
2024-02-10,P8,hilo,2,15.32,C195,distribuidor
2023-10-17,P4,tela,73,21.86,C162,online
2024-10-28,P11,cierres,20,20.73,C142,tienda física
2023-11-27,P11,cierres,224,25.81,C135,distribuidor
2025-02-21,P10,hilo,131,0.45,C47,tienda física
2024-05-23,P7,botón,121,14.5,C75,tienda física
2023-07-25,P3,tela,197,11.81,C183,tienda física
2024-02-08,P5,botón,103,13.66,C149,tienda física
2025-02-20,P12,cierres,65,15.29,C13,distribuidor
2024-06-25,P5,botón,234,21.59,C57,distribuidor
2024-10-08,P5,botón,276,22.04,C90,tienda física
2025-05-01,P6,botón,225,23.03,C49,distribuidor
2023-10-16,P3,tela,65,0.88,C59,online
2025-05-13,P7,botón,30,16.11,C119,tienda física
2024-01-12,P9,hilo,84,8.83,C111,distribuidor
2024-10-18,P12,cierres,239,25.61,C6,online
2024-07-01,P8,hilo,166,4.32,C48,online
2024-03-06,P1,tela,288,24.78,C78,tienda física
2024-12-23,P4,tela,57,11.67,C174,online
2025-03-30,P1,tela,95,18.71,C28,tienda física
2023-12-07,P6,botón,299,22.36,C162,tienda física
2023-12-11,P6,botón,260,13.12,C155,distribuidor
2024-12-03,P7,botón,218,1.02,C89,distribuidor
2023-12-21,P2,tela,210,20.92,C10,online
2024-02-22,P12,cierres,35,10.31,C133,tienda física
2025-05-31,P3,tela,289,27.67,C153,distribuidor
2024-08-03,P6,botón,262,25.26,C27,online
2025-03-09,P5,botón,132,0.37,C130,online
2023-12-25,P10,hilo,142,6.38,C117,tienda física
2024-11-03,P9,hilo,186,3.68,C90,tienda física
2023-07-20,P8,hilo,155,21.17,C177,online
2024-11-03,P11,cierres,235,6.33,C12,tienda física
2023-08-25,P12,cierres,166,1.22,C128,online
2025-03-25,P7,botón,141,18.06,C132,distribuidor
2023-06-24,P13,encaje,185,10.94,C10,distribuidor
2024-07-18,P8,hilo,160,6.25,C4,tienda física
2025-01-29,P8,hilo,18,23.25,C130,tienda física
2023-11-03,P9,hilo,259,21.91,C131,online
2023-08-25,P6,botón,238,4.7,C98,tienda física
2025-02-21,P12,cierres,105,20.16,C50,online
2025-02-24,P11,cierres,236,13.2,C58,distribuidor
2024-06-04,P2,tela,224,17.39,C195,online
2024-11-06,P6,botón,264,27.49,C118,distribuidor
2024-07-15,P4,tela,9,13.47,C108,tienda física
2024-12-12,P1,tela,182,19.29,C13,online
2024-06-27,P7,botón,143,15.3,C114,tienda física
2024-06-13,P2,tela,74,22.08,C3,distribuidor
2024-06-07,P7,botón,249,26.79,C2,distribuidor
2024-01-18,P3,tela,187,2.37,C165,online
2024-04-20,P6,botón,183,14.53,C182,distribuidor
2023-11-08,P12,cierres,250,20.37,C22,distribuidor
2024-06-05,P8,hilo,216,26.37,C97,online
2025-03-04,P13,encaje,15,28.13,C170,distribuidor
2023-08-20,P3,tela,46,5.03,C128,distribuidor
2025-01-03,P9,hilo,26,6.93,C7,distribuidor
2025-05-18,P12,cierres,211,26.27,C142,online
2024-07-20,P10,hilo,72,22.85,C108,online
2024-12-10,P13,encaje,85,24.68,C183,online
2023-12-11,P12,cierres,255,15.22,C28,tienda física
2024-12-29,P9,hilo,21,11.9,C63,distribuidor
2024-05-03,P14,encaje,161,3.6,C19,distribuidor
2024-05-01,P5,botón,216,21.95,C195,online
2024-09-08,P10,hilo,74,17.02,C199,tienda física
2024-05-14,P12,cierres,207,29.52,C111,distribuidor
2023-12-31,P10,hilo,203,4.06,C65,online
2024-09-21,P1,tela,121,15.29,C91,online
2024-05-11,P1,tela,34,11.1,C120,online
2023-08-23,P1,tela,225,7.44,C63,online
2023-07-27,P11,cierres,164,25.86,C114,tienda física
2024-02-06,P4,tela,47,12.49,C74,distribuidor
2024-11-27,P6,botón,232,20.87,C76,distribuidor
2024-03-24,P3,tela,27,8.19,C9,online
2023-09-21,P12,cierres,16,19.73,C15,tienda física
2024-12-13,P6,botón,178,22.08,C32,tienda física
2025-05-21,P10,hilo,278,15.89,C71,online
2023-09-22,P12,cierres,198,24.47,C88,distribuidor
2024-01-11,P9,hilo,122,22.08,C145,online
2024-05-20,P9,hilo,263,9.27,C142,tienda física
2024-02-22,P2,tela,22,19.61,C33,online
2024-06-05,P9,hilo,20,22.11,C62,online
2024-05-27,P12,cierres,19,1.0,C132,online
2023-09-06,P6,botón,232,8.01,C136,tienda física
2023-12-06,P3,tela,70,3.42,C57,distribuidor
2024-08-10,P4,tela,28,20.16,C6,online
2024-03-18,P9,hilo,52,8.08,C194,tienda física
2025-04-10,P4,tela,167,7.7,C195,online
2024-12-06,P4,tela,95,3.89,C100,tienda física
2023-08-20,P6,botón,132,2.31,C112,distribuidor
2025-05-13,P8,hilo,282,23.36,C183,tienda física
2025-01-02,P6,botón,92,14.58,C5,distribuidor
2024-06-07,P4,tela,62,15.29,C188,online
2024-04-05,P11,cierres,97,4.62,C59,online
2024-08-21,P4,tela,130,24.31,C131,distribuidor
2023-12-04,P5,botón,62,15.01,C182,online
2023-06-16,P3,tela,285,15.32,C128,distribuidor
2024-02-10,P8,hilo,238,27.07,C180,distribuidor
2024-01-15,P3,tela,294,25.32,C13,online
2025-02-27,P4,tela,176,25.66,C191,online
2024-08-14,P8,hilo,298,0.32,C133,online
2025-03-05,P1,tela,230,29.67,C162,tienda física
2025-01-13,P4,tela,226,14.82,C193,tienda física
2023-10-03,P12,cierres,59,16.17,C138,online
2024-01-19,P13,encaje,76,24.02,C27,tienda física
2024-02-05,P12,cierres,67,5.65,C102,online
2025-02-06,P11,cierres,43,13.71,C89,distribuidor
2024-06-04,P11,cierres,58,6.42,C65,online
2024-11-29,P5,botón,145,0.74,C150,distribuidor
2023-12-25,P4,tela,101,16.82,C120,distribuidor
2023-11-15,P14,encaje,99,10.12,C168,distribuidor
2024-08-04,P11,cierres,91,13.93,C5,online
2024-11-28,P1,tela,220,29.9,C148,online
2024-04-13,P1,tela,101,2.97,C33,online
2023-09-30,P11,cierres,147,16.51,C133,distribuidor
2024-01-09,P1,tela,100,15.47,C30,online
2023-08-20,P3,tela,299,23.88,C69,tienda física
2024-06-05,P13,encaje,209,23.8,C162,distribuidor
2024-07-16,P2,tela,234,8.51,C191,online
2025-03-15,P6,botón,63,13.46,C28,tienda física
2024-02-27,P6,botón,31,25.16,C195,online
2024-09-12,P14,encaje,128,21.7,C30,tienda física
2025-02-19,P10,hilo,51,7.22,C29,tienda física
2023-06-29,P12,cierres,177,24.97,C6,online
2025-04-07,P5,botón,146,22.64,C101,distribuidor
2023-11-07,P3,tela,119,0.73,C152,distribuidor
2024-10-30,P8,hilo,174,13.34,C121,tienda física
2023-08-21,P1,tela,25,28.44,C55,tienda física
2023-09-21,P2,tela,2,10.57,C185,online
2025-02-24,P8,hilo,258,21.76,C85,tienda física
2024-07-19,P12,cierres,80,25.93,C112,online
2025-04-15,P8,hilo,69,25.69,C152,distribuidor
2023-09-15,P5,botón,152,29.41,C29,tienda física
2024-10-17,P2,tela,104,17.98,C187,tienda física
2025-05-10,P11,cierres,13,7.13,C186,distribuidor
2025-02-22,P9,hilo,105,11.6,C48,tienda física
2024-05-19,P3,tela,218,3.07,C114,tienda física
2023-12-13,P2,tela,115,25.8,C19,online
2023-10-12,P5,botón,237,7.45,C151,tienda física
2024-12-24,P11,cierres,235,6.49,C47,online
2024-04-10,P6,botón,4,29.4,C76,tienda física
2023-08-09,P8,hilo,133,11.7,C173,online
2024-08-22,P2,tela,203,14.33,C101,online
2023-06-16,P9,hilo,88,18.43,C62,distribuidor
2024-05-30,P3,tela,13,12.82,C199,tienda física
2023-11-01,P13,encaje,110,20.97,C158,online
2023-12-25,P11,cierres,187,18.61,C75,tienda física
2024-07-31,P9,hilo,234,20.63,C28,online
2024-07-07,P14,encaje,162,0.6,C71,online
2025-05-31,P7,botón,172,12.03,C196,online
2024-03-09,P6,botón,284,9.32,C104,online
2025-02-17,P7,botón,140,1.7,C87,distribuidor
2023-06-21,P13,encaje,78,2.08,C175,online
2025-05-04,P1,tela,42,11.65,C89,tienda física
2025-04-18,P11,cierres,50,15.31,C139,distribuidor
2023-09-07,P9,hilo,10,17.79,C178,online
2024-05-02,P8,hilo,136,3.81,C25,online
2024-09-06,P10,hilo,116,23.67,C88,online
2024-11-23,P3,tela,266,27.91,C153,tienda física
2023-12-30,P9,hilo,267,5.31,C155,online
2025-01-10,P12,cierres,188,8.64,C181,distribuidor
2024-06-22,P2,tela,251,27.18,C153,tienda física
2023-12-16,P11,cierres,172,29.71,C27,online
2024-03-31,P10,hilo,276,10.2,C21,online
2025-01-19,P14,encaje,255,12.14,C58,distribuidor
2024-02-03,P1,tela,50,18.86,C122,online
2024-10-30,P4,tela,114,21.32,C148,online
2025-02-12,P3,tela,142,14.86,C189,tienda física
2023-08-03,P5,botón,74,16.32,C56,online
2023-11-02,P8,hilo,247,27.32,C78,online
2024-04-03,P5,botón,159,12.61,C105,online
2025-01-17,P10,hilo,99,3.39,C79,distribuidor
2023-11-29,P14,encaje,217,12.47,C91,online
2024-02-27,P3,tela,239,3.24,C76,distribuidor
2024-01-13,P2,tela,189,17.56,C111,distribuidor
2024-07-10,P11,cierres,193,19.74,C45,online
2023-08-01,P2,tela,35,17.23,C53,distribuidor
2023-11-03,P4,tela,58,18.21,C11,tienda física
2024-05-31,P1,tela,146,4.01,C181,tienda física
2025-03-24,P12,cierres,27,11.78,C168,distribuidor
2025-02-19,P1,tela,215,14.48,C117,distribuidor
2023-11-07,P12,cierres,46,5.97,C34,tienda física
2023-08-02,P3,tela,82,14.6,C95,distribuidor
2024-02-04,P2,tela,299,12.89,C75,distribuidor
2025-04-23,P3,tela,273,7.79,C64,tienda física
2023-07-05,P4,tela,173,6.03,C159,online
2025-03-23,P1,tela,170,18.8,C197,tienda física
2024-11-21,P1,tela,261,3.87,C162,distribuidor
2024-08-31,P13,encaje,184,5.11,C99,distribuidor
2024-11-01,P3,tela,128,26.67,C57,tienda física
2024-11-06,P7,botón,129,6.65,C7,tienda física
2024-10-22,P3,tela,96,17.66,C199,online
2023-07-01,P4,tela,97,12.81,C169,distribuidor
2023-10-19,P13,encaje,226,13.47,C109,online
2025-02-06,P10,hilo,74,8.67,C155,distribuidor
2024-07-29,P7,botón,39,26.29,C195,distribuidor
2025-03-03,P12,cierres,270,7.3,C199,distribuidor
2025-04-02,P7,botón,60,1.56,C144,online
2024-06-14,P13,encaje,146,18.15,C64,tienda física
2024-12-21,P11,cierres,45,27.21,C165,online
2025-05-21,P14,encaje,103,7.23,C62,distribuidor
2024-03-08,P8,hilo,53,6.61,C116,tienda física
2025-01-12,P9,hilo,233,23.28,C6,tienda física
2024-07-06,P2,tela,186,22.75,C172,online
2025-03-15,P7,botón,20,15.58,C188,distribuidor
2024-09-19,P4,tela,159,21.93,C183,online
2023-12-02,P10,hilo,234,18.84,C88,distribuidor
2024-04-15,P5,botón,142,26.29,C45,online
2024-12-09,P14,encaje,137,8.37,C60,tienda física
2025-02-01,P8,hilo,54,15.64,C67,distribuidor
2023-11-10,P3,tela,65,26.76,C7,distribuidor
2023-12-19,P14,encaje,3,13.03,C190,online
2024-10-02,P12,cierres,268,23.44,C149,distribuidor
2024-10-21,P4,tela,282,6.81,C198,tienda física
2024-11-22,P8,hilo,224,3.66,C169,online
2024-11-22,P4,tela,281,23.3,C124,online
2023-10-15,P7,botón,266,28.11,C166,distribuidor
2025-01-02,P9,hilo,191,7.31,C19,tienda física
2024-05-26,P5,botón,61,18.08,C63,online
2024-08-11,P5,botón,300,24.96,C13,distribuidor
2024-04-19,P13,encaje,24,24.47,C191,tienda física
2024-03-15,P12,cierres,174,29.34,C75,tienda física
2025-05-20,P4,tela,156,15.58,C153,tienda física
2025-04-13,P4,tela,76,26.11,C1,online
2023-11-19,P13,encaje,157,29.99,C156,online
2024-12-19,P14,encaje,260,28.24,C185,distribuidor
2024-09-11,P13,encaje,103,2.88,C122,distribuidor
2024-01-07,P8,hilo,41,26.31,C2,tienda física
2025-02-18,P1,tela,188,21.45,C196,tienda física
2023-07-30,P10,hilo,102,5.71,C177,online
2024-09-12,P12,cierres,36,15.45,C85,tienda física
2024-11-30,P8,hilo,45,12.55,C176,distribuidor
2023-08-09,P5,botón,201,8.57,C103,online
2024-01-08,P9,hilo,111,20.06,C66,tienda física
2025-04-06,P1,tela,211,16.67,C159,tienda física
2023-08-06,P4,tela,107,27.92,C52,online
2024-09-07,P9,hilo,267,14.55,C111,online
2023-07-09,P8,hilo,189,20.28,C184,distribuidor
2025-02-02,P6,botón,50,13.83,C59,online
2024-05-25,P13,encaje,125,9.33,C165,online
2023-09-27,P6,botón,95,21.56,C106,distribuidor
2025-03-12,P5,botón,254,2.72,C195,tienda física
2024-06-16,P9,hilo,80,14.09,C114,distribuidor
2025-01-22,P3,tela,171,28.66,C174,tienda física
2023-11-09,P8,hilo,56,28.72,C164,distribuidor
2024-12-19,P4,tela,16,24.81,C154,tienda física
2024-10-13,P14,encaje,10,3.16,C52,tienda física
2025-02-08,P12,cierres,257,12.38,C74,distribuidor
2024-10-09,P13,encaje,291,27.63,C71,tienda física
2024-06-18,P7,botón,230,3.77,C32,online
2024-10-13,P6,botón,91,15.07,C123,distribuidor
2023-08-26,P4,tela,279,7.08,C35,online
2024-10-08,P5,botón,258,29.78,C158,online
2024-10-11,P6,botón,217,8.35,C151,online
2023-08-28,P5,botón,89,27.43,C10,distribuidor
2023-08-05,P11,cierres,176,28.4,C86,online
2024-08-09,P10,hilo,21,27.27,C19,distribuidor
2024-08-12,P4,tela,176,27.72,C195,tienda física
2023-07-28,P11,cierres,18,18.28,C32,distribuidor
2023-09-11,P7,botón,273,8.67,C159,tienda física
2023-11-04,P4,tela,46,14.62,C123,online
2024-08-23,P12,cierres,93,29.96,C129,tienda física
2024-10-24,P11,cierres,5,21.21,C4,tienda física
2024-09-05,P6,botón,13,7.0,C188,online
2023-07-26,P9,hilo,203,8.26,C108,distribuidor
2023-12-19,P10,hilo,94,4.95,C97,tienda física
2023-10-23,P2,tela,84,5.85,C154,distribuidor
2023-10-24,P2,tela,159,13.66,C118,online
2024-01-31,P11,cierres,2,21.38,C79,online
2025-04-10,P4,tela,115,16.89,C142,online
2025-03-25,P4,tela,256,24.56,C153,tienda física
2024-08-25,P13,encaje,229,23.37,C107,tienda física
2024-06-02,P12,cierres,278,29.67,C144,tienda física
2024-08-16,P7,botón,257,17.48,C20,distribuidor
2024-04-14,P13,encaje,92,22.25,C93,distribuidor
2024-02-02,P1,tela,265,1.24,C183,tienda física
2024-04-05,P7,botón,170,2.47,C6,tienda física
2024-07-05,P4,tela,189,9.6,C74,online
2024-08-05,P12,cierres,217,8.32,C171,distribuidor
2025-03-18,P3,tela,72,15.1,C15,online
2025-03-26,P7,botón,85,23.55,C174,tienda física
2024-08-27,P9,hilo,151,5.52,C37,tienda física
2025-01-17,P7,botón,125,9.49,C147,tienda física
2024-09-18,P9,hilo,50,12.31,C10,distribuidor
2023-12-19,P7,botón,135,26.58,C52,tienda física
2025-01-28,P3,tela,204,18.48,C16,tienda física
2025-04-13,P7,botón,125,5.06,C20,distribuidor
2023-08-20,P7,botón,94,0.78,C73,online
2025-03-22,P2,tela,66,14.63,C40,online
2024-01-12,P3,tela,128,16.13,C134,tienda física
2024-09-13,P5,botón,90,17.0,C28,online
2023-09-06,P14,encaje,70,7.54,C81,tienda física
2023-12-31,P10,hilo,160,23.18,C123,tienda física
2024-11-28,P9,hilo,291,14.19,C105,online
2025-05-09,P14,encaje,149,8.81,C70,distribuidor
2024-02-03,P9,hilo,278,14.45,C193,tienda física
2024-03-24,P10,hilo,253,16.42,C127,tienda física
2024-07-04,P1,tela,282,1.31,C2,distribuidor
2024-08-19,P12,cierres,230,0.59,C84,online
2024-10-24,P14,encaje,24,25.46,C73,online
2024-11-18,P6,botón,45,2.63,C35,tienda física
2025-05-01,P4,tela,249,3.96,C188,distribuidor
2024-10-24,P4,tela,231,10.79,C163,distribuidor
2024-01-11,P5,botón,165,22.14,C171,tienda física
2023-09-16,P9,hilo,152,14.07,C169,distribuidor
2025-02-10,P10,hilo,198,19.3,C107,distribuidor
2024-10-27,P7,botón,164,14.59,C75,online
2024-06-28,P10,hilo,162,5.41,C104,distribuidor
2025-02-11,P14,encaje,207,3.27,C159,online
2024-10-03,P9,hilo,60,10.1,C93,distribuidor
2024-03-06,P3,tela,63,1.9,C104,tienda física
2024-10-16,P5,botón,2,5.97,C148,distribuidor
2025-05-18,P4,tela,282,21.36,C106,distribuidor
2023-09-24,P3,tela,272,4.58,C108,tienda física
2023-07-06,P14,encaje,124,20.23,C164,online
2023-09-29,P4,tela,7,16.74,C77,online
2024-02-11,P4,tela,185,9.69,C43,distribuidor
2023-10-18,P7,botón,54,17.65,C8,tienda física
2024-07-27,P11,cierres,123,12.09,C79,distribuidor
2024-06-24,P10,hilo,97,7.41,C82,distribuidor
2024-05-29,P5,botón,276,9.01,C15,distribuidor
2025-01-07,P13,encaje,123,12.75,C157,distribuidor
2023-09-03,P2,tela,40,2.22,C80,tienda física
2023-10-13,P1,tela,136,11.26,C65,distribuidor
2023-08-10,P2,tela,161,26.48,C167,tienda física
2025-04-06,P11,cierres,77,25.02,C133,distribuidor
2023-12-03,P1,tela,118,13.38,C57,tienda física
2023-11-02,P2,tela,233,0.28,C153,online
2023-07-16,P5,botón,243,14.18,C12,tienda física
2024-08-29,P10,hilo,167,28.5,C105,tienda física
2025-02-10,P2,tela,131,27.72,C146,tienda física
2024-05-05,P14,encaje,167,14.55,C1,online
2024-09-30,P12,cierres,119,21.06,C76,online
2023-10-13,P6,botón,233,26.74,C182,online
2024-08-03,P14,encaje,199,7.58,C8,tienda física
2025-02-01,P5,botón,250,14.78,C9,online
2024-02-03,P5,botón,232,7.4,C68,online
2025-05-12,P2,tela,265,16.34,C155,tienda física
2023-08-30,P13,encaje,116,14.95,C27,tienda física
2024-07-20,P10,hilo,107,6.2,C186,tienda física
2024-12-30,P13,encaje,263,17.06,C169,online
2025-01-23,P14,encaje,33,5.2,C145,tienda física
2025-03-04,P12,cierres,218,20.26,C155,distribuidor
2024-06-06,P4,tela,241,22.43,C64,tienda física
2024-12-02,P8,hilo,134,21.81,C180,distribuidor
2023-09-08,P10,hilo,205,15.64,C179,tienda física
2023-09-10,P8,hilo,125,2.74,C14,distribuidor
2023-08-31,P5,botón,65,5.59,C181,tienda física
2024-04-19,P2,tela,283,0.49,C72,tienda física
2025-05-23,P8,hilo,162,28.33,C167,online
2024-07-27,P14,encaje,79,23.59,C185,online
2024-04-29,P14,encaje,171,22.03,C114,online
2023-08-07,P5,botón,243,23.32,C34,tienda física
2024-02-25,P10,hilo,35,8.05,C149,online
2023-08-31,P10,hilo,11,26.41,C36,tienda física
2023-09-30,P7,botón,74,11.62,C147,online
2025-05-30,P11,cierres,260,1.44,C4,online
2024-09-30,P1,tela,123,14.87,C54,distribuidor
2024-02-28,P11,cierres,149,21.33,C54,distribuidor
2025-01-03,P4,tela,103,21.73,C145,tienda física
2024-03-09,P3,tela,284,8.15,C45,online
2024-10-21,P4,tela,165,9.8,C194,distribuidor
2023-07-09,P3,tela,123,24.28,C158,online
2025-03-27,P5,botón,78,29.81,C101,online
2024-04-04,P14,encaje,94,19.22,C85,distribuidor
2023-10-01,P6,botón,209,19.69,C135,tienda física
2023-10-29,P13,encaje,32,7.92,C115,tienda física
2025-01-11,P4,tela,259,18.88,C163,distribuidor
2024-06-07,P2,tela,162,14.91,C24,distribuidor
2025-01-06,P9,hilo,14,1.68,C190,online
2025-02-19,P6,botón,36,12.89,C10,distribuidor
2024-12-24,P11,cierres,204,3.16,C42,tienda física
2024-09-07,P3,tela,12,23.24,C59,distribuidor
2024-10-21,P5,botón,30,28.2,C75,distribuidor
2024-02-14,P6,botón,239,23.84,C98,distribuidor
2025-03-24,P7,botón,212,17.47,C18,tienda física
2024-03-10,P2,tela,213,26.92,C107,online
2025-02-14,P3,tela,48,11.95,C193,tienda física
2023-07-04,P12,cierres,107,29.58,C187,tienda física
2025-02-04,P1,tela,233,22.1,C16,distribuidor
