producto_id,costo_unitario,precio_venta_unitario,cantidad_vendida,fecha_venta
P13,15.63,28.86,209,2025-01-30
P1,14.01,20.34,343,2025-01-11
P12,13.91,22.38,402,2024-12-22
P2,2.97,9.62,358,2024-03-06
P3,10.08,10.64,187,2023-10-29
P6,3.05,13.18,313,2025-01-16
P1,13.56,16.93,417,2025-04-08
P10,8.61,17.24,142,2023-08-16
P1,14.59,21.25,176,2024-04-11
P14,6.02,17.32,370,2025-03-08
P14,16.48,17.32,432,2024-12-05
P2,1.92,10.75,98,2024-03-15
P2,9.24,14.6,471,2023-11-23
P12,7.11,21.39,41,2024-11-12
P14,4.91,13.71,470,2025-04-21
P12,19.35,25.73,159,2023-07-09
P5,14.35,17.74,423,2025-05-04
P2,4.53,18.38,116,2023-12-16
P14,16.91,26.52,137,2023-08-04
P12,5.45,14.86,365,2024-08-17
P6,14.49,27.63,391,2025-02-26
P14,15.89,19.87,418,2025-02-16
P12,8.82,19.24,394,2024-06-07
P5,7.61,21.88,256,2025-01-19
P5,18.07,19.16,31,2025-05-26
P1,9.81,17.24,419,2023-12-23
P9,8.39,9.01,357,2024-01-10
P14,3.35,4.41,396,2024-12-13
P6,6.77,16.99,190,2024-11-09
P14,13.02,26.79,295,2023-07-28
P14,1.26,14.2,372,2024-03-31
P10,16.51,29.62,482,2024-10-12
P14,17.09,30.05,302,2025-05-12
P9,9.13,22.86,478,2024-03-12
P1,4.18,10.88,100,2024-04-14
P6,13.31,17.02,123,2025-04-16
P5,16.37,21.0,207,2024-01-14
P9,18.4,29.09,474,2025-04-08
P4,17.86,20.58,328,2023-07-14
P11,17.98,24.39,255,2024-03-16
P7,18.18,22.43,166,2024-08-14
P12,5.77,9.41,160,2024-06-20
P14,11.21,26.02,470,2024-02-07
P3,5.61,13.2,407,2025-01-28
P14,5.94,9.8,148,2025-05-28
P14,14.68,29.15,443,2023-12-03
P5,0.56,7.52,346,2025-02-03
P14,13.55,28.55,86,2024-09-30
P4,2.93,4.34,244,2023-10-14
P2,19.24,25.08,212,2024-04-14
P12,8.21,15.41,237,2025-01-08
P5,8.93,15.22,363,2024-12-01
P6,18.24,22.04,110,2024-11-23
P10,10.63,17.17,160,2024-01-19
P6,16.04,30.4,490,2025-02-10
P5,16.15,28.46,72,2023-10-28
P2,14.98,22.93,412,2025-05-29
P7,18.64,23.26,319,2024-03-05
P11,13.69,20.48,14,2024-07-23
P6,0.68,1.84,291,2024-11-11
P13,0.9,11.9,51,2024-03-26
P5,17.33,25.5,386,2024-08-06
P8,9.52,21.56,326,2024-09-08
P1,1.17,7.83,331,2023-12-08
P7,1.31,12.62,280,2024-01-03
P4,16.34,19.98,13,2024-07-17
P5,15.73,30.38,227,2025-01-11
P8,11.59,21.77,224,2023-12-15
P7,19.45,20.44,209,2024-07-15
P7,9.08,14.87,392,2024-01-27
P13,16.73,30.1,497,2023-12-05
P2,3.34,10.07,280,2025-03-22
P11,16.58,28.81,216,2024-03-14
P3,18.8,23.59,46,2024-12-08
P14,11.9,13.79,462,2024-12-19
P12,17.49,30.67,160,2025-01-14
P7,7.05,12.2,285,2023-07-02
P14,13.36,27.87,125,2023-12-09
P3,16.17,26.99,380,2024-09-22
P9,5.74,19.95,410,2024-08-07
P14,1.61,16.36,152,2023-07-03
P5,8.19,19.29,287,2024-08-14
P8,13.78,17.48,71,2024-10-23
P10,2.31,14.61,244,2025-05-04
P11,11.37,12.47,13,2024-02-09
P9,16.38,25.45,495,2023-12-06
P14,19.15,32.93,232,2025-05-15
P12,17.99,30.81,106,2024-02-18
P7,4.54,15.57,205,2025-04-08
P11,2.14,7.04,451,2025-03-04
P12,18.17,33.03,148,2023-12-28
P2,13.31,16.05,274,2024-09-08
P7,18.69,30.52,361,2024-09-18
P8,0.69,12.46,270,2024-11-27
P8,6.37,10.9,99,2024-09-18
P4,14.06,22.26,208,2024-03-24
P12,19.01,32.98,359,2023-08-18
P10,1.45,15.73,411,2025-02-28
P9,8.59,17.96,264,2024-07-13
P8,14.69,20.72,481,2023-11-09
P9,15.36,22.48,325,2024-08-31
P11,4.33,17.18,59,2025-03-05
P8,19.06,23.47,405,2023-11-23
P3,3.49,5.63,105,2024-03-05
P7,18.63,27.27,30,2024-09-20
P2,0.61,1.42,187,2023-12-29
P12,16.02,18.28,187,2024-11-22
P11,13.18,26.2,93,2025-03-23
P9,16.6,30.96,179,2025-01-30
P12,5.72,13.86,314,2023-12-15
P5,14.13,28.97,486,2024-04-19
P4,11.26,14.64,24,2025-04-11
P14,13.05,23.6,22,2024-06-18
P5,17.11,22.49,291,2024-10-05
P10,9.11,16.03,107,2025-04-11
P11,9.95,22.12,182,2023-09-20
